order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
2139,952,2023-01-16,"7:05:35 PM",116,116,"Steak Tacos",Mexican,13.95
2223,987,2023-01-17,"2:41:14 PM",116,116,"Steak Tacos",Mexican,13.95
2386,1063,2023-01-18,"5:28:29 PM",116,116,"Steak Tacos",Mexican,13.95
2499,1105,2023-01-19,"3:13:54 PM",116,116,"Steak Tacos",Mexican,13.95
2538,1124,2023-01-19,"6:29:26 PM",116,116,"Steak Tacos",Mexican,13.95
2637,1162,2023-01-20,"2:40:02 PM",116,116,"Steak Tacos",Mexican,13.95
2726,1207,2023-01-21,"12:52:42 PM",116,116,"Steak Tacos",Mexican,13.95
2759,1220,2023-01-21,"3:20:03 PM",116,116,"Steak Tacos",Mexican,13.95
2797,1237,2023-01-21,"6:10:40 PM",116,116,"Steak Tacos",Mexican,13.95
2875,1269,2023-01-22,"1:04:41 PM",116,116,"Steak Tacos",Mexican,13.95
2969,1308,2023-01-22,"7:43:14 PM",116,116,"Steak Tacos",Mexican,13.95
3005,1324,2023-01-23,"11:46:56 AM",116,116,"Steak Tacos",Mexican,13.95
3205,1420,2023-01-24,"6:10:44 PM",116,116,"Steak Tacos",Mexican,13.95
3262,1445,2023-01-24,"8:29:40 PM",116,116,"Steak Tacos",Mexican,13.95
3282,1453,2023-01-25,"12:24:36 PM",116,116,"Steak Tacos",Mexican,13.95
3322,1469,2023-01-25,"3:23:21 PM",116,116,"Steak Tacos",Mexican,13.95
3327,1471,2023-01-25,"4:07:00 PM",116,116,"Steak Tacos",Mexican,13.95
3384,1497,2023-01-26,"11:15:57 AM",116,116,"Steak Tacos",Mexican,13.95
3446,1527,2023-01-26,"3:14:30 PM",116,116,"Steak Tacos",Mexican,13.95
3465,1536,2023-01-26,"4:52:11 PM",116,116,"Steak Tacos",Mexican,13.95
3478,1542,2023-01-26,"6:37:22 PM",116,116,"Steak Tacos",Mexican,13.95
3497,1553,2023-01-27,"11:47:40 AM",116,116,"Steak Tacos",Mexican,13.95
3594,1593,2023-01-27,"6:06:25 PM",116,116,"Steak Tacos",Mexican,13.95
3612,1602,2023-01-27,"6:49:15 PM",116,116,"Steak Tacos",Mexican,13.95
3718,1649,2023-01-28,"4:26:11 PM",116,116,"Steak Tacos",Mexican,13.95
3778,1679,2023-01-29,"1:08:52 PM",116,116,"Steak Tacos",Mexican,13.95
3827,1700,2023-01-29,"4:07:41 PM",116,116,"Steak Tacos",Mexican,13.95
3904,1737,2023-01-30,"1:41:21 PM",116,116,"Steak Tacos",Mexican,13.95
3986,1779,2023-01-30,"8:27:12 PM",116,116,"Steak Tacos",Mexican,13.95
3989,1781,2023-01-30,"9:05:03 PM",116,116,"Steak Tacos",Mexican,13.95
4023,1795,2023-01-31,"1:21:53 PM",116,116,"Steak Tacos",Mexican,13.95
4055,1804,2023-01-31,"3:44:13 PM",116,116,"Steak Tacos",Mexican,13.95
4099,1822,2023-01-31,"6:17:53 PM",116,116,"Steak Tacos",Mexican,13.95
4178,1852,2023-02-01,"11:54:36 AM",116,116,"Steak Tacos",Mexican,13.95
4188,1857,2023-02-01,"12:34:00 PM",116,116,"Steak Tacos",Mexican,13.95
4226,1876,2023-02-01,"3:56:21 PM",116,116,"Steak Tacos",Mexican,13.95
4256,1888,2023-02-01,"5:01:44 PM",116,116,"Steak Tacos",Mexican,13.95
4262,1891,2023-02-01,"5:11:07 PM",116,116,"Steak Tacos",Mexican,13.95
4272,1895,2023-02-01,"5:24:50 PM",116,116,"Steak Tacos",Mexican,13.95
4340,1930,2023-02-01,"10:11:02 PM",116,116,"Steak Tacos",Mexican,13.95
4387,1956,2023-02-02,"2:36:07 PM",116,116,"Steak Tacos",Mexican,13.95
4435,1972,2023-02-02,"5:35:29 PM",116,116,"Steak Tacos",Mexican,13.95
4466,1987,2023-02-02,"8:09:54 PM",116,116,"Steak Tacos",Mexican,13.95
4474,1990,2023-02-02,"9:22:35 PM",116,116,"Steak Tacos",Mexican,13.95
4485,1995,2023-02-02,"10:19:33 PM",116,116,"Steak Tacos",Mexican,13.95
4494,1999,2023-02-03,"12:07:51 PM",116,116,"Steak Tacos",Mexican,13.95
4495,1999,2023-02-03,"12:07:51 PM",116,116,"Steak Tacos",Mexican,13.95
4505,2000,2023-02-03,"12:14:27 PM",116,116,"Steak Tacos",Mexican,13.95
4514,2001,2023-02-03,"12:20:45 PM",116,116,"Steak Tacos",Mexican,13.95
4515,2001,2023-02-03,"12:20:45 PM",116,116,"Steak Tacos",Mexican,13.95
4622,2051,2023-02-03,"7:51:00 PM",116,116,"Steak Tacos",Mexican,13.95
4749,2103,2023-02-04,"7:38:28 PM",116,116,"Steak Tacos",Mexican,13.95
4818,2131,2023-02-05,"2:17:24 PM",116,116,"Steak Tacos",Mexican,13.95
4833,2137,2023-02-05,"3:00:15 PM",116,116,"Steak Tacos",Mexican,13.95
4868,2154,2023-02-05,"6:55:27 PM",116,116,"Steak Tacos",Mexican,13.95
4909,2176,2023-02-06,"11:18:53 AM",116,116,"Steak Tacos",Mexican,13.95
4910,2177,2023-02-06,"11:25:48 AM",116,116,"Steak Tacos",Mexican,13.95
4936,2187,2023-02-06,"1:10:13 PM",116,116,"Steak Tacos",Mexican,13.95
4941,2188,2023-02-06,"1:13:33 PM",116,116,"Steak Tacos",Mexican,13.95
5019,2221,2023-02-06,"6:47:16 PM",116,116,"Steak Tacos",Mexican,13.95
5024,2222,2023-02-06,"6:51:55 PM",116,116,"Steak Tacos",Mexican,13.95
5135,2273,2023-02-07,"6:31:29 PM",116,116,"Steak Tacos",Mexican,13.95
5141,2277,2023-02-07,"6:53:49 PM",116,116,"Steak Tacos",Mexican,13.95
5193,2301,2023-02-07,"10:10:57 PM",116,116,"Steak Tacos",Mexican,13.95
5458,2411,2023-02-10,"11:53:29 AM",116,116,"Steak Tacos",Mexican,13.95
5635,2497,2023-02-11,"3:12:46 PM",116,116,"Steak Tacos",Mexican,13.95
5663,2510,2023-02-11,"5:53:00 PM",116,116,"Steak Tacos",Mexican,13.95
5681,2518,2023-02-11,"7:02:19 PM",116,116,"Steak Tacos",Mexican,13.95
5762,2551,2023-02-12,"1:28:21 PM",116,116,"Steak Tacos",Mexican,13.95
5784,2563,2023-02-12,"2:43:38 PM",116,116,"Steak Tacos",Mexican,13.95
5863,2601,2023-02-13,"12:03:27 PM",116,116,"Steak Tacos",Mexican,13.95
5890,2612,2023-02-13,"1:43:11 PM",116,116,"Steak Tacos",Mexican,13.95
6009,2664,2023-02-13,"10:38:02 PM",116,116,"Steak Tacos",Mexican,13.95
6051,2683,2023-02-14,"4:56:35 PM",116,116,"Steak Tacos",Mexican,13.95
6068,2693,2023-02-14,"6:01:21 PM",116,116,"Steak Tacos",Mexican,13.95
6072,2694,2023-02-14,"6:10:04 PM",116,116,"Steak Tacos",Mexican,13.95
6093,2702,2023-02-14,"6:54:29 PM",116,116,"Steak Tacos",Mexican,13.95
6125,2713,2023-02-14,"9:08:21 PM",116,116,"Steak Tacos",Mexican,13.95
6139,2718,2023-02-14,"10:16:39 PM",116,116,"Steak Tacos",Mexican,13.95
6154,2725,2023-02-15,"11:52:00 AM",116,116,"Steak Tacos",Mexican,13.95
6169,2728,2023-02-15,"12:12:02 PM",116,116,"Steak Tacos",Mexican,13.95
6181,2735,2023-02-15,"2:53:31 PM",116,116,"Steak Tacos",Mexican,13.95
6321,2794,2023-02-16,"1:13:19 PM",116,116,"Steak Tacos",Mexican,13.95
6466,2859,2023-02-17,"4:56:21 PM",116,116,"Steak Tacos",Mexican,13.95
6484,2871,2023-02-17,"6:39:26 PM",116,116,"Steak Tacos",Mexican,13.95
6617,2925,2023-02-18,"6:03:20 PM",116,116,"Steak Tacos",Mexican,13.95
6690,2952,2023-02-19,"12:03:36 PM",116,116,"Steak Tacos",Mexican,13.95
6736,2968,2023-02-19,"2:06:37 PM",116,116,"Steak Tacos",Mexican,13.95
6789,2999,2023-02-19,"7:57:15 PM",116,116,"Steak Tacos",Mexican,13.95
6790,2999,2023-02-19,"7:57:15 PM",116,116,"Steak Tacos",Mexican,13.95
6806,3006,2023-02-20,"12:01:32 PM",116,116,"Steak Tacos",Mexican,13.95
6832,3018,2023-02-20,"1:12:40 PM",116,116,"Steak Tacos",Mexican,13.95
6842,3022,2023-02-20,"1:24:12 PM",116,116,"Steak Tacos",Mexican,13.95
6880,3036,2023-02-20,"3:14:47 PM",116,116,"Steak Tacos",Mexican,13.95
6905,3047,2023-02-20,"5:42:09 PM",116,116,"Steak Tacos",Mexican,13.95
6967,3075,2023-02-20,"10:11:07 PM",116,116,"Steak Tacos",Mexican,13.95
6983,3082,2023-02-21,"12:37:30 PM",116,116,"Steak Tacos",Mexican,13.95
7032,3101,2023-02-21,"4:12:23 PM",116,116,"Steak Tacos",Mexican,13.95
7054,3111,2023-02-21,"6:11:42 PM",116,116,"Steak Tacos",Mexican,13.95
7060,3113,2023-02-21,"6:13:22 PM",116,116,"Steak Tacos",Mexican,13.95
7067,3118,2023-02-21,"7:07:50 PM",116,116,"Steak Tacos",Mexican,13.95
7165,3160,2023-02-22,"7:51:29 PM",116,116,"Steak Tacos",Mexican,13.95
7289,3211,2023-02-23,"6:22:26 PM",116,116,"Steak Tacos",Mexican,13.95
7305,3219,2023-02-23,"8:21:54 PM",116,116,"Steak Tacos",Mexican,13.95
7312,3223,2023-02-23,"10:05:27 PM",116,116,"Steak Tacos",Mexican,13.95
7359,3242,2023-02-24,"1:26:39 PM",116,116,"Steak Tacos",Mexican,13.95
7364,3244,2023-02-24,"1:40:52 PM",116,116,"Steak Tacos",Mexican,13.95
7367,3246,2023-02-24,"2:31:36 PM",116,116,"Steak Tacos",Mexican,13.95
7397,3259,2023-02-24,"5:40:57 PM",116,116,"Steak Tacos",Mexican,13.95
7410,3265,2023-02-24,"6:39:12 PM",116,116,"Steak Tacos",Mexican,13.95
7471,3292,2023-02-25,"12:39:18 PM",116,116,"Steak Tacos",Mexican,13.95
7536,3319,2023-02-25,"5:05:27 PM",116,116,"Steak Tacos",Mexican,13.95
7661,3372,2023-02-26,"3:58:38 PM",116,116,"Steak Tacos",Mexican,13.95
7728,3402,2023-02-27,"11:51:02 AM",116,116,"Steak Tacos",Mexican,13.95
7860,3454,2023-02-27,"6:57:55 PM",116,116,"Steak Tacos",Mexican,13.95
7879,3462,2023-02-27,"7:55:23 PM",116,116,"Steak Tacos",Mexican,13.95
7898,3473,2023-02-28,"11:49:43 AM",116,116,"Steak Tacos",Mexican,13.95
7999,3511,2023-02-28,"7:23:54 PM",116,116,"Steak Tacos",Mexican,13.95
8067,3539,2023-03-01,"2:08:51 PM",116,116,"Steak Tacos",Mexican,13.95
8153,3583,2023-03-02,"12:07:16 PM",116,116,"Steak Tacos",Mexican,13.95
8199,3599,2023-03-02,"1:59:44 PM",116,116,"Steak Tacos",Mexican,13.95
8244,3620,2023-03-02,"5:54:08 PM",116,116,"Steak Tacos",Mexican,13.95
8309,3650,2023-03-03,"1:13:33 PM",116,116,"Steak Tacos",Mexican,13.95
8431,3694,2023-03-04,"11:38:17 AM",116,116,"Steak Tacos",Mexican,13.95
8442,3700,2023-03-04,"12:32:19 PM",116,116,"Steak Tacos",Mexican,13.95
8455,3703,2023-03-04,"12:59:51 PM",116,116,"Steak Tacos",Mexican,13.95
8495,3722,2023-03-04,"4:21:46 PM",116,116,"Steak Tacos",Mexican,13.95
8575,3756,2023-03-05,"12:30:24 PM",116,116,"Steak Tacos",Mexican,13.95
8643,3787,2023-03-05,"3:57:10 PM",116,116,"Steak Tacos",Mexican,13.95
8727,3826,2023-03-06,"12:39:33 PM",116,116,"Steak Tacos",Mexican,13.95
8782,3853,2023-03-06,"5:46:48 PM",116,116,"Steak Tacos",Mexican,13.95
8860,3886,2023-03-07,"12:23:20 PM",116,116,"Steak Tacos",Mexican,13.95
8907,3902,2023-03-07,"5:01:11 PM",116,116,"Steak Tacos",Mexican,13.95
9071,3977,2023-03-08,"5:52:16 PM",116,116,"Steak Tacos",Mexican,13.95
9080,3982,2023-03-08,"6:19:27 PM",116,116,"Steak Tacos",Mexican,13.95
9165,4015,2023-03-09,"2:05:48 PM",116,116,"Steak Tacos",Mexican,13.95
9252,4055,2023-03-09,"9:58:39 PM",116,116,"Steak Tacos",Mexican,13.95
9412,4123,2023-03-11,"12:53:38 PM",116,116,"Steak Tacos",Mexican,13.95
9431,4130,2023-03-11,"1:22:05 PM",116,116,"Steak Tacos",Mexican,13.95
9493,4158,2023-03-11,"5:33:30 PM",116,116,"Steak Tacos",Mexican,13.95
9529,4177,2023-03-12,"11:26:04 AM",116,116,"Steak Tacos",Mexican,13.95
9548,4185,2023-03-12,"12:34:53 PM",116,116,"Steak Tacos",Mexican,13.95
9590,4202,2023-03-12,"3:51:32 PM",116,116,"Steak Tacos",Mexican,13.95
9591,4203,2023-03-12,"4:06:48 PM",116,116,"Steak Tacos",Mexican,13.95
9598,4206,2023-03-12,"4:28:16 PM",116,116,"Steak Tacos",Mexican,13.95
9820,4300,2023-03-14,"12:28:34 PM",116,116,"Steak Tacos",Mexican,13.95
9887,4329,2023-03-14,"5:49:13 PM",116,116,"Steak Tacos",Mexican,13.95
9904,4340,2023-03-14,"6:45:37 PM",116,116,"Steak Tacos",Mexican,13.95
9956,4362,2023-03-15,"1:36:20 PM",116,116,"Steak Tacos",Mexican,13.95
9957,4363,2023-03-15,"1:41:43 PM",116,116,"Steak Tacos",Mexican,13.95
10015,4383,2023-03-15,"4:38:07 PM",116,116,"Steak Tacos",Mexican,13.95
10184,4460,2023-03-16,"7:08:35 PM",116,116,"Steak Tacos",Mexican,13.95
10220,4478,2023-03-17,"1:13:09 PM",116,116,"Steak Tacos",Mexican,13.95
10256,4487,2023-03-17,"2:41:19 PM",116,116,"Steak Tacos",Mexican,13.95
10426,4565,2023-03-18,"2:22:15 PM",116,116,"Steak Tacos",Mexican,13.95
10428,4566,2023-03-18,"2:59:13 PM",116,116,"Steak Tacos",Mexican,13.95
10529,4615,2023-03-19,"1:04:55 PM",116,116,"Steak Tacos",Mexican,13.95
10613,4646,2023-03-19,"7:22:44 PM",116,116,"Steak Tacos",Mexican,13.95
10675,4670,2023-03-20,"12:56:01 PM",116,116,"Steak Tacos",Mexican,13.95
10731,4701,2023-03-20,"6:49:32 PM",116,116,"Steak Tacos",Mexican,13.95
10804,4732,2023-03-21,"1:02:15 PM",116,116,"Steak Tacos",Mexican,13.95
10954,4798,2023-03-22,"4:21:33 PM",116,116,"Steak Tacos",Mexican,13.95
11077,4852,2023-03-23,"4:41:38 PM",116,116,"Steak Tacos",Mexican,13.95
11120,4875,2023-03-23,"8:55:17 PM",116,116,"Steak Tacos",Mexican,13.95
11150,4892,2023-03-24,"12:49:05 PM",116,116,"Steak Tacos",Mexican,13.95
11161,4894,2023-03-24,"12:54:29 PM",116,116,"Steak Tacos",Mexican,13.95
11268,4947,2023-03-25,"12:09:12 PM",116,116,"Steak Tacos",Mexican,13.95
11377,5000,2023-03-26,"11:37:43 AM",116,116,"Steak Tacos",Mexican,13.95
11411,5017,2023-03-26,"1:58:44 PM",116,116,"Steak Tacos",Mexican,13.95
11433,5023,2023-03-26,"2:37:13 PM",116,116,"Steak Tacos",Mexican,13.95
11452,5033,2023-03-26,"4:30:33 PM",116,116,"Steak Tacos",Mexican,13.95
11515,5066,2023-03-27,"12:20:59 PM",116,116,"Steak Tacos",Mexican,13.95
11646,5120,2023-03-27,"7:59:09 PM",116,116,"Steak Tacos",Mexican,13.95
11964,5257,2023-03-30,"12:37:26 PM",116,116,"Steak Tacos",Mexican,13.95
12019,5281,2023-03-30,"4:56:04 PM",116,116,"Steak Tacos",Mexican,13.95
12106,5319,2023-03-31,"1:19:18 PM",116,116,"Steak Tacos",Mexican,13.95
12123,5325,2023-03-31,"1:44:52 PM",116,116,"Steak Tacos",Mexican,13.95
12127,5327,2023-03-31,"1:51:47 PM",116,116,"Steak Tacos",Mexican,13.95
12142,5332,2023-03-31,"2:51:37 PM",116,116,"Steak Tacos",Mexican,13.95
12205,5360,2023-03-31,"7:15:48 PM",116,116,"Steak Tacos",Mexican,13.95
12214,5364,2023-03-31,"8:16:14 PM",116,116,"Steak Tacos",Mexican,13.95
4,2,2023-01-01,"11:57:40 AM",117,117,"Chicken Burrito",Mexican,12.95
7,3,2023-01-01,"12:12:28 PM",117,117,"Chicken Burrito",Mexican,12.95
9,4,2023-01-01,"12:16:31 PM",117,117,"Chicken Burrito",Mexican,12.95
10,5,2023-01-01,"12:21:30 PM",117,117,"Chicken Burrito",Mexican,12.95
18,9,2023-01-01,"12:52:01 PM",117,117,"Chicken Burrito",Mexican,12.95
19,9,2023-01-01,"12:52:01 PM",117,117,"Chicken Burrito",Mexican,12.95
33,12,2023-01-01,"1:04:41 PM",117,117,"Chicken Burrito",Mexican,12.95
47,17,2023-01-01,"1:53:00 PM",117,117,"Chicken Burrito",Mexican,12.95
82,32,2023-01-01,"3:53:18 PM",117,117,"Chicken Burrito",Mexican,12.95
92,37,2023-01-01,"4:56:09 PM",117,117,"Chicken Burrito",Mexican,12.95
96,39,2023-01-01,"5:07:23 PM",117,117,"Chicken Burrito",Mexican,12.95
106,43,2023-01-01,"5:38:34 PM",117,117,"Chicken Burrito",Mexican,12.95
146,61,2023-01-01,"8:08:43 PM",117,117,"Chicken Burrito",Mexican,12.95
159,68,2023-01-01,"10:07:32 PM",117,117,"Chicken Burrito",Mexican,12.95
160,68,2023-01-01,"10:07:32 PM",117,117,"Chicken Burrito",Mexican,12.95
171,75,2023-01-02,"12:10:15 PM",117,117,"Chicken Burrito",Mexican,12.95
200,85,2023-01-02,"1:34:49 PM",117,117,"Chicken Burrito",Mexican,12.95
216,92,2023-01-02,"3:17:02 PM",117,117,"Chicken Burrito",Mexican,12.95
217,92,2023-01-02,"3:17:02 PM",117,117,"Chicken Burrito",Mexican,12.95
233,99,2023-01-02,"5:45:42 PM",117,117,"Chicken Burrito",Mexican,12.95
252,107,2023-01-02,"6:25:09 PM",117,117,"Chicken Burrito",Mexican,12.95
259,109,2023-01-02,"6:27:50 PM",117,117,"Chicken Burrito",Mexican,12.95
292,122,2023-01-02,"7:50:19 PM",117,117,"Chicken Burrito",Mexican,12.95
376,157,2023-01-03,"3:43:03 PM",117,117,"Chicken Burrito",Mexican,12.95
397,167,2023-01-03,"5:00:49 PM",117,117,"Chicken Burrito",Mexican,12.95
416,175,2023-01-03,"5:50:51 PM",117,117,"Chicken Burrito",Mexican,12.95
473,201,2023-01-03,"10:29:59 PM",117,117,"Chicken Burrito",Mexican,12.95
499,214,2023-01-04,"1:39:16 PM",117,117,"Chicken Burrito",Mexican,12.95
524,224,2023-01-04,"4:39:58 PM",117,117,"Chicken Burrito",Mexican,12.95
545,234,2023-01-04,"6:36:09 PM",117,117,"Chicken Burrito",Mexican,12.95
552,239,2023-01-04,"7:57:52 PM",117,117,"Chicken Burrito",Mexican,12.95
562,244,2023-01-04,"8:26:22 PM",117,117,"Chicken Burrito",Mexican,12.95
605,268,2023-01-05,"1:40:46 PM",117,117,"Chicken Burrito",Mexican,12.95
616,271,2023-01-05,"2:22:19 PM",117,117,"Chicken Burrito",Mexican,12.95
621,272,2023-01-05,"2:24:05 PM",117,117,"Chicken Burrito",Mexican,12.95
648,286,2023-01-05,"5:01:23 PM",117,117,"Chicken Burrito",Mexican,12.95
650,287,2023-01-05,"5:30:09 PM",117,117,"Chicken Burrito",Mexican,12.95
668,294,2023-01-05,"6:16:35 PM",117,117,"Chicken Burrito",Mexican,12.95
720,316,2023-01-06,"12:29:34 PM",117,117,"Chicken Burrito",Mexican,12.95
732,319,2023-01-06,"12:46:22 PM",117,117,"Chicken Burrito",Mexican,12.95
735,321,2023-01-06,"12:56:21 PM",117,117,"Chicken Burrito",Mexican,12.95
815,355,2023-01-06,"6:14:45 PM",117,117,"Chicken Burrito",Mexican,12.95
820,358,2023-01-06,"6:30:12 PM",117,117,"Chicken Burrito",Mexican,12.95
832,364,2023-01-06,"7:27:24 PM",117,117,"Chicken Burrito",Mexican,12.95
924,402,2023-01-07,"4:24:46 PM",117,117,"Chicken Burrito",Mexican,12.95
942,411,2023-01-07,"5:58:09 PM",117,117,"Chicken Burrito",Mexican,12.95
949,414,2023-01-07,"6:13:22 PM",117,117,"Chicken Burrito",Mexican,12.95
965,422,2023-01-07,"7:30:25 PM",117,117,"Chicken Burrito",Mexican,12.95
967,423,2023-01-07,"7:45:07 PM",117,117,"Chicken Burrito",Mexican,12.95
995,436,2023-01-08,"12:07:21 PM",117,117,"Chicken Burrito",Mexican,12.95
1056,455,2023-01-08,"1:39:14 PM",117,117,"Chicken Burrito",Mexican,12.95
1066,460,2023-01-08,"2:19:58 PM",117,117,"Chicken Burrito",Mexican,12.95
1106,482,2023-01-08,"5:52:42 PM",117,117,"Chicken Burrito",Mexican,12.95
1131,493,2023-01-08,"7:31:47 PM",117,117,"Chicken Burrito",Mexican,12.95
1136,495,2023-01-08,"7:42:52 PM",117,117,"Chicken Burrito",Mexican,12.95
1141,498,2023-01-08,"8:02:25 PM",117,117,"Chicken Burrito",Mexican,12.95
1164,510,2023-01-09,"12:15:03 PM",117,117,"Chicken Burrito",Mexican,12.95
1208,530,2023-01-09,"3:43:01 PM",117,117,"Chicken Burrito",Mexican,12.95
1222,537,2023-01-09,"5:23:52 PM",117,117,"Chicken Burrito",Mexican,12.95
1253,552,2023-01-09,"7:31:25 PM",117,117,"Chicken Burrito",Mexican,12.95
1316,583,2023-01-10,"2:33:19 PM",117,117,"Chicken Burrito",Mexican,12.95
1326,589,2023-01-10,"5:12:39 PM",117,117,"Chicken Burrito",Mexican,12.95
1363,607,2023-01-10,"7:36:16 PM",117,117,"Chicken Burrito",Mexican,12.95
1377,612,2023-01-10,"7:58:15 PM",117,117,"Chicken Burrito",Mexican,12.95
1399,622,2023-01-10,"8:57:41 PM",117,117,"Chicken Burrito",Mexican,12.95
1450,642,2023-01-11,"1:40:00 PM",117,117,"Chicken Burrito",Mexican,12.95
1453,644,2023-01-11,"1:52:52 PM",117,117,"Chicken Burrito",Mexican,12.95
1478,655,2023-01-11,"4:43:33 PM",117,117,"Chicken Burrito",Mexican,12.95
1486,659,2023-01-11,"4:56:39 PM",117,117,"Chicken Burrito",Mexican,12.95
1489,660,2023-01-11,"5:09:36 PM",117,117,"Chicken Burrito",Mexican,12.95
1495,664,2023-01-11,"5:35:14 PM",117,117,"Chicken Burrito",Mexican,12.95
1502,668,2023-01-11,"6:13:12 PM",117,117,"Chicken Burrito",Mexican,12.95
1528,679,2023-01-11,"8:31:02 PM",117,117,"Chicken Burrito",Mexican,12.95
1533,682,2023-01-12,"11:38:15 AM",117,117,"Chicken Burrito",Mexican,12.95
1578,705,2023-01-12,"3:31:00 PM",117,117,"Chicken Burrito",Mexican,12.95
1637,730,2023-01-12,"7:22:00 PM",117,117,"Chicken Burrito",Mexican,12.95
1660,740,2023-01-13,"12:29:51 PM",117,117,"Chicken Burrito",Mexican,12.95
1695,753,2023-01-13,"3:22:11 PM",117,117,"Chicken Burrito",Mexican,12.95
1719,764,2023-01-13,"4:39:39 PM",117,117,"Chicken Burrito",Mexican,12.95
1749,778,2023-01-13,"7:18:08 PM",117,117,"Chicken Burrito",Mexican,12.95
1754,779,2023-01-13,"7:19:58 PM",117,117,"Chicken Burrito",Mexican,12.95
1755,779,2023-01-13,"7:19:58 PM",117,117,"Chicken Burrito",Mexican,12.95
1797,799,2023-01-14,"12:51:29 PM",117,117,"Chicken Burrito",Mexican,12.95
1809,801,2023-01-14,"1:10:53 PM",117,117,"Chicken Burrito",Mexican,12.95
1820,803,2023-01-14,"1:37:51 PM",117,117,"Chicken Burrito",Mexican,12.95
1857,824,2023-01-14,"5:53:41 PM",117,117,"Chicken Burrito",Mexican,12.95
1862,826,2023-01-14,"6:06:14 PM",117,117,"Chicken Burrito",Mexican,12.95
1873,830,2023-01-14,"6:38:17 PM",117,117,"Chicken Burrito",Mexican,12.95
1894,837,2023-01-14,"8:12:27 PM",117,117,"Chicken Burrito",Mexican,12.95
1896,838,2023-01-14,"8:33:57 PM",117,117,"Chicken Burrito",Mexican,12.95
1899,840,2023-01-14,"8:46:12 PM",117,117,"Chicken Burrito",Mexican,12.95
1908,845,2023-01-14,"9:42:56 PM",117,117,"Chicken Burrito",Mexican,12.95
1947,864,2023-01-15,"2:04:23 PM",117,117,"Chicken Burrito",Mexican,12.95
1980,881,2023-01-15,"4:40:04 PM",117,117,"Chicken Burrito",Mexican,12.95
2054,916,2023-01-16,"12:30:09 PM",117,117,"Chicken Burrito",Mexican,12.95
2105,938,2023-01-16,"4:43:09 PM",117,117,"Chicken Burrito",Mexican,12.95
2182,971,2023-01-16,"9:46:20 PM",117,117,"Chicken Burrito",Mexican,12.95
2198,978,2023-01-17,"12:24:36 PM",117,117,"Chicken Burrito",Mexican,12.95
2199,978,2023-01-17,"12:24:36 PM",117,117,"Chicken Burrito",Mexican,12.95
2230,992,2023-01-17,"3:49:31 PM",117,117,"Chicken Burrito",Mexican,12.95
2326,1035,2023-01-18,"12:13:15 PM",117,117,"Chicken Burrito",Mexican,12.95
2329,1036,2023-01-18,"12:49:29 PM",117,117,"Chicken Burrito",Mexican,12.95
2335,1037,2023-01-18,"1:04:54 PM",117,117,"Chicken Burrito",Mexican,12.95
2383,1062,2023-01-18,"5:21:38 PM",117,117,"Chicken Burrito",Mexican,12.95
2418,1076,2023-01-18,"7:36:15 PM",117,117,"Chicken Burrito",Mexican,12.95
2453,1090,2023-01-19,"12:14:24 PM",117,117,"Chicken Burrito",Mexican,12.95
2462,1093,2023-01-19,"12:33:24 PM",117,117,"Chicken Burrito",Mexican,12.95
2485,1099,2023-01-19,"1:33:24 PM",117,117,"Chicken Burrito",Mexican,12.95
2509,1111,2023-01-19,"4:35:46 PM",117,117,"Chicken Burrito",Mexican,12.95
2552,1130,2023-01-19,"7:03:05 PM",117,117,"Chicken Burrito",Mexican,12.95
2565,1136,2023-01-19,"9:59:06 PM",117,117,"Chicken Burrito",Mexican,12.95
2571,1139,2023-01-20,"11:25:59 AM",117,117,"Chicken Burrito",Mexican,12.95
2584,1143,2023-01-20,"11:37:33 AM",117,117,"Chicken Burrito",Mexican,12.95
2594,1148,2023-01-20,"12:17:42 PM",117,117,"Chicken Burrito",Mexican,12.95
2603,1150,2023-01-20,"12:39:05 PM",117,117,"Chicken Burrito",Mexican,12.95
2615,1153,2023-01-20,"12:56:30 PM",117,117,"Chicken Burrito",Mexican,12.95
2634,1160,2023-01-20,"2:14:54 PM",117,117,"Chicken Burrito",Mexican,12.95
2643,1165,2023-01-20,"3:15:26 PM",117,117,"Chicken Burrito",Mexican,12.95
2688,1191,2023-01-20,"7:56:41 PM",117,117,"Chicken Burrito",Mexican,12.95
2710,1203,2023-01-21,"11:54:22 AM",117,117,"Chicken Burrito",Mexican,12.95
2721,1206,2023-01-21,"12:38:38 PM",117,117,"Chicken Burrito",Mexican,12.95
2741,1214,2023-01-21,"2:00:05 PM",117,117,"Chicken Burrito",Mexican,12.95
2742,1214,2023-01-21,"2:00:05 PM",117,117,"Chicken Burrito",Mexican,12.95
2843,1256,2023-01-22,"12:06:15 PM",117,117,"Chicken Burrito",Mexican,12.95
2873,1268,2023-01-22,"1:01:39 PM",117,117,"Chicken Burrito",Mexican,12.95
2912,1283,2023-01-22,"3:47:42 PM",117,117,"Chicken Burrito",Mexican,12.95
2939,1295,2023-01-22,"5:44:59 PM",117,117,"Chicken Burrito",Mexican,12.95
2949,1299,2023-01-22,"5:56:07 PM",117,117,"Chicken Burrito",Mexican,12.95
2984,1318,2023-01-22,"9:36:48 PM",117,117,"Chicken Burrito",Mexican,12.95
